store_id,store_name,store_number,format,address,city,state,postal_code,country,region,open_date,close_date,sq_ft
8985,Croma Airport Dibrugarh #8985,8985,Airport,7696 MG Road,Dibrugarh,Assam,503922,India,India,2022-12-26,,7275
8986,Croma Outlet Jaipur #8986,8986,Outlet,8754 Main Bazaar,Jaipur,Rajasthan,686947,India,India,2020-11-17,,13513
8987,Croma High Street Silchar #8987,8987,High Street,4717 High Street,Silchar,Assam,829852,India,India,2020-03-19,,18126
8988,Croma Airport Amritsar #8988,8988,Airport,5014 Station Road,Amritsar,Punjab,354943,India,India,2018-07-17,,26649
8989,Croma Airport Hubballi #8989,8989,Airport,3134 Main Bazaar,Hubballi,Karnataka,798653,India,India,2024-09-23,,20900
8990,Croma Mall Hyderabad #8990,8990,Mall,6696 Ring Road,Hyderabad,Telangana,626430,India,India,2018-02-24,,19683
8991,Croma High Street Gwalior #8991,8991,High Street,7230 Main Bazaar,Gwalior,Madhya Pradesh,110810,India,India,2024-07-26,,22437
8992,Croma Flagship Tiruchirappalli #8992,8992,Flagship,1718 Station Road,Tiruchirappalli,Tamil Nadu,859049,India,India,2024-10-16,,26434
8993,Croma Airport Bhopal #8993,8993,Airport,4767 Ring Road,Bhopal,Madhya Pradesh,303169,India,India,2020-11-06,,28864
8994,Croma Express Panipat #8994,8994,Express,2558 MG Road,Panipat,Haryana,801664,India,India,2019-07-30,,17057
8995,Croma Mall Rourkela #8995,8995,Mall,9983 Ring Road,Rourkela,Odisha,782286,India,India,2018-09-28,,20439
8996,Croma Express Aurangabad #8996,8996,Express,4261 Station Road,Aurangabad,Maharashtra,220258,India,India,2024-01-05,,7375
8997,Croma Flagship Hyderabad #8997,8997,Flagship,221 Mall Road,Hyderabad,Telangana,653868,India,India,2024-10-19,,27460
8998,Croma High Street Jammu #8998,8998,High Street,4813 Mall Road,Jammu,Jammu & Kashmir,812474,India,India,2024-05-12,,23591
8999,Croma Metro Bhubaneswar #8999,8999,Metro,5067 Main Bazaar,Bhubaneswar,Odisha,589443,India,India,2018-05-15,,13005
9000,Croma Mall Howrah #9000,9000,Mall,5029 Main Bazaar,Howrah,West Bengal,859698,India,India,2024-12-09,,29231
9001,Croma Airport Patna #9001,9001,Airport,5082 Main Bazaar,Patna,Bihar,264592,India,India,2023-03-14,,13788
9002,Croma High Street Rajkot #9002,9002,High Street,7150 Mall Road,Rajkot,Gujarat,610166,India,India,2021-11-24,,13050
9003,Croma Flagship Dibrugarh #9003,9003,Flagship,3898 Mall Road,Dibrugarh,Assam,341560,India,India,2021-10-06,,18015
9004,Croma Metro Guwahati #9004,9004,Metro,1172 Main Bazaar,Guwahati,Assam,708623,India,India,2023-07-21,,28694
9005,Croma Flagship Dehradun #9005,9005,Flagship,2121 Mall Road,Dehradun,Uttarakhand,565707,India,India,2020-03-09,,14978
9006,Croma Airport Kolkata #9006,9006,Airport,7890 Ring Road,Kolkata,West Bengal,830066,India,India,2019-09-01,,13994
9007,Croma Metro Faridabad #9007,9007,Metro,363 High Street,Faridabad,Haryana,345672,India,India,2018-08-22,,2067
9008,Croma Mall Bilaspur #9008,9008,Mall,8891 Station Road,Bilaspur,Chhattisgarh,147604,India,India,2022-07-20,,24429
9009,Croma Mall Guntur #9009,9009,Mall,5057 Station Road,Guntur,Andhra Pradesh,629050,India,India,2019-12-15,,6514
9010,Croma High Street Dehradun #9010,9010,High Street,593 High Street,Dehradun,Uttarakhand,827010,India,India,2023-04-07,,10671
9011,Croma High Street Kota #9011,9011,High Street,9567 MG Road,Kota,Rajasthan,788828,India,India,2023-07-20,,10924
9012,Croma Flagship Thrissur #9012,9012,Flagship,8428 Ring Road,Thrissur,Kerala,731458,India,India,2019-02-06,,28621
9013,Croma Kiosk Indore #9013,9013,Kiosk,9734 Ring Road,Indore,Madhya Pradesh,864747,India,India,2025-06-02,,29262
9014,Croma Flagship Bhopal #9014,9014,Flagship,4190 High Street,Bhopal,Madhya Pradesh,658846,India,India,2020-01-26,,20477
9015,Croma Flagship Delhi #9015,9015,Flagship,1375 Ring Road,Delhi,Delhi,523951,India,India,2025-02-04,,3680
9016,Croma Kiosk Jamshedpur #9016,9016,Kiosk,5714 Mall Road,Jamshedpur,Jharkhand,446433,India,India,2018-10-27,,17213
9017,Croma Kiosk Bilaspur #9017,9017,Kiosk,4022 Mall Road,Bilaspur,Chhattisgarh,690123,India,India,2020-04-05,,19085
9018,Croma Airport Gaya #9018,9018,Airport,6638 Mall Road,Gaya,Bihar,608162,India,India,2018-09-17,,6051
9019,Croma Kiosk Rajkot #9019,9019,Kiosk,6568 Mall Road,Rajkot,Gujarat,553619,India,India,2025-03-27,,11224
9020,Croma Outlet New Delhi #9020,9020,Outlet,8729 Mall Road,New Delhi,Delhi,421847,India,India,2022-08-01,,16233
9021,Croma Mall Chandigarh #9021,9021,Mall,3729 Station Road,Chandigarh,Chandigarh,685209,India,India,2020-12-08,,7281
9022,Croma Flagship Panipat #9022,9022,Flagship,282 MG Road,Panipat,Haryana,481949,India,India,2024-09-25,,14711
9023,Croma Kiosk Delhi #9023,9023,Kiosk,3615 High Street,Delhi,Delhi,743310,India,India,2020-05-15,,3890
9024,Croma Express Tirupati #9024,9024,Express,1346 Main Bazaar,Tirupati,Andhra Pradesh,308535,India,India,2018-03-11,,22304
9025,Croma Kiosk Surat #9025,9025,Kiosk,1421 Ring Road,Surat,Gujarat,478687,India,India,2022-08-28,,11341
9026,Croma Airport Haridwar #9026,9026,Airport,5457 Main Bazaar,Haridwar,Uttarakhand,556870,India,India,2021-02-07,,22636
9027,Croma Flagship Jaipur #9027,9027,Flagship,3227 Station Road,Jaipur,Rajasthan,172111,India,India,2020-06-17,,20498
9028,Croma Metro Guntur #9028,9028,Metro,1514 Station Road,Guntur,Andhra Pradesh,359709,India,India,2021-02-02,,17681
9029,Croma High Street Amritsar #9029,9029,High Street,8297 Ring Road,Amritsar,Punjab,532990,India,India,2023-01-31,,19250
9030,Croma Express New Delhi #9030,9030,Express,2334 Station Road,New Delhi,Delhi,517676,India,India,2022-12-03,,10852
9031,Croma Mall New Delhi #9031,9031,Mall,2661 High Street,New Delhi,Delhi,726958,India,India,2022-02-10,,27966
9032,Croma Metro Guntur #9032,9032,Metro,3539 Station Road,Guntur,Andhra Pradesh,568575,India,India,2024-08-19,,4243
9033,Croma Outlet Aurangabad #9033,9033,Outlet,1338 High Street,Aurangabad,Maharashtra,288732,India,India,2024-11-10,,22126
9034,Croma Airport Guwahati #9034,9034,Airport,9606 Mall Road,Guwahati,Assam,298302,India,India,2022-07-10,2023-08-28,16305
9035,Croma Airport Chennai #9035,9035,Airport,2829 MG Road,Chennai,Tamil Nadu,246475,India,India,2024-01-27,,11080
9036,Croma Flagship Dibrugarh #9036,9036,Flagship,7525 Main Bazaar,Dibrugarh,Assam,840115,India,India,2021-09-28,,28312
9037,Croma Airport Belagavi #9037,9037,Airport,8575 Main Bazaar,Belagavi,Karnataka,756082,India,India,2024-03-09,,21947
9038,Croma High Street Udaipur #9038,9038,High Street,5726 High Street,Udaipur,Rajasthan,453825,India,India,2022-12-01,,13885
9039,Croma Flagship Rourkela #9039,9039,Flagship,745 MG Road,Rourkela,Odisha,167929,India,India,2021-09-19,,27497
9040,Croma Metro Dhanbad #9040,9040,Metro,5490 MG Road,Dhanbad,Jharkhand,768970,India,India,2022-01-10,,8664
9041,Croma Express Tiruchirappalli #9041,9041,Express,3652 Main Bazaar,Tiruchirappalli,Tamil Nadu,199115,India,India,2018-02-28,,11571
9042,Croma Mall Siliguri #9042,9042,Mall,2675 High Street,Siliguri,West Bengal,816198,India,India,2020-01-27,,1669
9043,Croma Metro Margao #9043,9043,Metro,383 Station Road,Margao,Goa,563483,India,India,2020-03-18,,9242
9044,Croma High Street Hubballi #9044,9044,High Street,6128 MG Road,Hubballi,Karnataka,174865,India,India,2019-04-07,,24470
9045,Croma High Street Jamshedpur #9045,9045,High Street,2202 MG Road,Jamshedpur,Jharkhand,503725,India,India,2025-07-19,,7517
9046,Croma Outlet Warangal #9046,9046,Outlet,5875 High Street,Warangal,Telangana,411763,India,India,2022-11-04,,1534
9047,Croma Outlet Srinagar #9047,9047,Outlet,7213 MG Road,Srinagar,Jammu & Kashmir,162744,India,India,2018-10-18,,5282
9048,Croma Airport Kota #9048,9048,Airport,7679 Station Road,Kota,Rajasthan,795494,India,India,2021-11-12,,18568
9049,Croma Mall Rajkot #9049,9049,Mall,8191 MG Road,Rajkot,Gujarat,507490,India,India,2019-06-30,,17238
9050,Croma Airport Cuttack #9050,9050,Airport,8892 High Street,Cuttack,Odisha,364620,India,India,2025-01-04,,27742
9051,Croma Airport Jamshedpur #9051,9051,Airport,4269 Mall Road,Jamshedpur,Jharkhand,219479,India,India,2018-06-25,,21718
9052,Croma High Street Aurangabad #9052,9052,High Street,8376 Station Road,Aurangabad,Maharashtra,134040,India,India,2021-09-19,,10953
9053,Croma Outlet Warangal #9053,9053,Outlet,137 Ring Road,Warangal,Telangana,620122,India,India,2022-06-19,,22258
9054,Croma High Street Bhilai #9054,9054,High Street,6060 High Street,Bhilai,Chhattisgarh,557726,India,India,2025-07-22,,23866
9055,Croma Outlet Chandigarh #9055,9055,Outlet,4381 High Street,Chandigarh,Chandigarh,723424,India,India,2021-06-26,,18301
9056,Croma Flagship Visakhapatnam #9056,9056,Flagship,5905 Station Road,Visakhapatnam,Andhra Pradesh,335458,India,India,2020-10-13,,8938
9057,Croma Flagship Tiruchirappalli #9057,9057,Flagship,5701 MG Road,Tiruchirappalli,Tamil Nadu,194063,India,India,2020-02-16,,4522
9058,Croma Flagship Guwahati #9058,9058,Flagship,7932 Ring Road,Guwahati,Assam,596156,India,India,2020-02-02,,19296
9059,Croma Express Bengaluru #9059,9059,Express,4640 Mall Road,Bengaluru,Karnataka,667671,India,India,2022-08-16,,18139
9060,Croma Mall Chandigarh #9060,9060,Mall,7303 Station Road,Chandigarh,Chandigarh,671921,India,India,2024-04-23,,5665
9061,Croma Outlet Nagpur #9061,9061,Outlet,5229 Mall Road,Nagpur,Maharashtra,266218,India,India,2025-06-23,,15718
9062,Croma Mall Puducherry #9062,9062,Mall,3973 Station Road,Puducherry,Puducherry,508826,India,India,2024-09-16,,22752
9063,Croma Flagship Delhi #9063,9063,Flagship,2473 Ring Road,Delhi,Delhi,251558,India,India,2023-09-24,,23058
9064,Croma Airport Guwahati #9064,9064,Airport,8951 Mall Road,Guwahati,Assam,551757,India,India,2021-11-23,,24932
9065,Croma Express Raipur #9065,9065,Express,8710 Mall Road,Raipur,Chhattisgarh,399444,India,India,2021-02-24,,6964
9066,Croma Kiosk Bhubaneswar #9066,9066,Kiosk,2835 High Street,Bhubaneswar,Odisha,469511,India,India,2018-05-25,,1267
9067,Croma Airport Srinagar #9067,9067,Airport,6985 Ring Road,Srinagar,Jammu & Kashmir,242329,India,India,2023-01-21,,10770
9068,Croma High Street Kanpur #9068,9068,High Street,5404 Mall Road,Kanpur,Uttar Pradesh,584994,India,India,2021-12-17,,5898
9069,Croma Mall Bhagalpur #9069,9069,Mall,8304 High Street,Bhagalpur,Bihar,556161,India,India,2020-08-04,,14723
9070,Croma Metro Chennai #9070,9070,Metro,8439 MG Road,Chennai,Tamil Nadu,637830,India,India,2024-12-26,,13801
9071,Croma High Street Chennai #9071,9071,High Street,9431 Station Road,Chennai,Tamil Nadu,265627,India,India,2020-01-20,,10646
9072,Croma Airport Gurugram #9072,9072,Airport,4705 Ring Road,Gurugram,Haryana,313875,India,India,2021-03-12,,3885
9073,Croma Flagship New Delhi #9073,9073,Flagship,6931 High Street,New Delhi,Delhi,159397,India,India,2020-02-24,,20884
9074,Croma Express Durgapur #9074,9074,Express,49 MG Road,Durgapur,West Bengal,341217,India,India,2021-06-12,,10974
9075,Croma Mall Rourkela #9075,9075,Mall,9989 Station Road,Rourkela,Odisha,339014,India,India,2022-12-28,,21670
9076,Croma Outlet Mangaluru #9076,9076,Outlet,2955 Main Bazaar,Mangaluru,Karnataka,178956,India,India,2025-06-15,,12639
9077,Croma Kiosk Jodhpur #9077,9077,Kiosk,9137 Ring Road,Jodhpur,Rajasthan,785588,India,India,2024-12-19,,10888
9078,Croma High Street Silchar #9078,9078,High Street,1187 Main Bazaar,Silchar,Assam,160612,India,India,2021-06-05,,24135
9079,Croma Airport Kota #9079,9079,Airport,5273 MG Road,Kota,Rajasthan,397848,India,India,2025-04-08,,23911
9080,Croma Outlet Vijayawada #9080,9080,Outlet,2052 MG Road,Vijayawada,Andhra Pradesh,540611,India,India,2021-01-21,,18425
9081,Croma Outlet Bhubaneswar #9081,9081,Outlet,5249 MG Road,Bhubaneswar,Odisha,760727,India,India,2019-11-01,,22331
9082,Croma Airport Belagavi #9082,9082,Airport,5717 High Street,Belagavi,Karnataka,173290,India,India,2023-10-25,,17295
9083,Croma Flagship Bhubaneswar #9083,9083,Flagship,5562 Mall Road,Bhubaneswar,Odisha,240196,India,India,2022-10-25,,5190
9084,Croma High Street Aurangabad #9084,9084,High Street,5823 Ring Road,Aurangabad,Maharashtra,520689,India,India,2024-08-12,,12227
9085,Croma Airport Chandigarh #9085,9085,Airport,1508 High Street,Chandigarh,Chandigarh,153392,India,India,2018-08-24,,25237
9086,Croma Airport Tiruchirappalli #9086,9086,Airport,1011 Ring Road,Tiruchirappalli,Tamil Nadu,356498,India,India,2018-03-24,,3891
9087,Croma Airport Kozhikode #9087,9087,Airport,4555 Station Road,Kozhikode,Kerala,561169,India,India,2020-09-01,,20894
9088,Croma Express Kochi #9088,9088,Express,3675 Main Bazaar,Kochi,Kerala,154772,India,India,2021-03-18,,4819
9089,Croma High Street Haridwar #9089,9089,High Street,2002 Mall Road,Haridwar,Uttarakhand,737952,India,India,2018-10-20,,26632
9090,Croma Metro Belagavi #9090,9090,Metro,2021 MG Road,Belagavi,Karnataka,276184,India,India,2020-11-08,,21197
9091,Croma Airport Puducherry #9091,9091,Airport,7024 Main Bazaar,Puducherry,Puducherry,446912,India,India,2021-12-19,,16722
9092,Croma Kiosk Patiala #9092,9092,Kiosk,8675 Main Bazaar,Patiala,Punjab,503482,India,India,2024-10-04,,20743
9093,Croma Express Jaipur #9093,9093,Express,9862 Main Bazaar,Jaipur,Rajasthan,865188,India,India,2023-10-05,,25618
9094,Croma Kiosk Warangal #9094,9094,Kiosk,5966 Mall Road,Warangal,Telangana,306956,India,India,2023-03-15,2023-06-19,6361
9095,Croma Outlet Silchar #9095,9095,Outlet,509 Ring Road,Silchar,Assam,293606,India,India,2025-03-27,,19438
9096,Croma Metro Patna #9096,9096,Metro,4223 High Street,Patna,Bihar,575322,India,India,2024-07-31,,17856
9097,Croma Kiosk Noida #9097,9097,Kiosk,3100 Ring Road,Noida,Uttar Pradesh,485370,India,India,2018-05-21,,27998
9098,Croma High Street Jammu #9098,9098,High Street,7248 Station Road,Jammu,Jammu & Kashmir,298578,India,India,2023-09-23,,13570
9099,Croma Outlet Bilaspur #9099,9099,Outlet,7802 High Street,Bilaspur,Chhattisgarh,471263,India,India,2025-01-14,,975
9100,Croma Metro Bhagalpur #9100,9100,Metro,2331 High Street,Bhagalpur,Bihar,826149,India,India,2022-04-13,,4463
9101,Croma Outlet New Delhi #9101,9101,Outlet,1700 High Street,New Delhi,Delhi,353028,India,India,2023-07-21,,4366
9102,Croma Outlet Kochi #9102,9102,Outlet,9446 Ring Road,Kochi,Kerala,561626,India,India,2025-07-10,,15542
9103,Croma Mall Bhilai #9103,9103,Mall,2326 High Street,Bhilai,Chhattisgarh,416278,India,India,2019-05-12,,16103
9104,Croma Kiosk Thrissur #9104,9104,Kiosk,1364 High Street,Thrissur,Kerala,240742,India,India,2022-11-29,,25926
9105,Croma Flagship Nagpur #9105,9105,Flagship,6946 MG Road,Nagpur,Maharashtra,189216,India,India,2020-05-05,,18361
9106,Croma Metro Bengaluru #9106,9106,Metro,7478 Main Bazaar,Bengaluru,Karnataka,334079,India,India,2020-11-19,,25148
9107,Croma Mall Nizamabad #9107,9107,Mall,6317 Mall Road,Nizamabad,Telangana,147483,India,India,2019-09-10,,7590
9108,Croma Express Jammu #9108,9108,Express,1817 High Street,Jammu,Jammu & Kashmir,342787,India,India,2018-04-03,,14246
9109,Croma Express Puducherry #9109,9109,Express,2895 Main Bazaar,Puducherry,Puducherry,774511,India,India,2022-10-02,,3951
9110,Croma Metro Ranchi #9110,9110,Metro,4409 Station Road,Ranchi,Jharkhand,738290,India,India,2021-06-12,,26590
9111,Croma Flagship Durgapur #9111,9111,Flagship,6515 Ring Road,Durgapur,West Bengal,217692,India,India,2024-05-20,,15832
9112,Croma Express Raipur #9112,9112,Express,7622 Ring Road,Raipur,Chhattisgarh,593414,India,India,2018-06-14,,11390
9113,Croma Metro Warangal #9113,9113,Metro,7130 Ring Road,Warangal,Telangana,713050,India,India,2019-02-07,,29379
9114,Croma Outlet Noida #9114,9114,Outlet,7768 MG Road,Noida,Uttar Pradesh,377029,India,India,2020-11-04,,23201
9115,Croma Metro Raipur #9115,9115,Metro,1333 High Street,Raipur,Chhattisgarh,594710,India,India,2020-04-04,,11027
9116,Croma Metro Bhubaneswar #9116,9116,Metro,8162 Station Road,Bhubaneswar,Odisha,200156,India,India,2018-09-19,,5029
9117,Croma Airport Panipat #9117,9117,Airport,5434 High Street,Panipat,Haryana,714146,India,India,2023-11-20,,13408
9118,Croma Mall Chennai #9118,9118,Mall,1724 MG Road,Chennai,Tamil Nadu,850537,India,India,2024-02-19,,24370
9119,Croma Flagship Jaipur #9119,9119,Flagship,8882 Mall Road,Jaipur,Rajasthan,270800,India,India,2019-03-30,,4601
9120,Croma Flagship Aurangabad #9120,9120,Flagship,1476 MG Road,Aurangabad,Maharashtra,395838,India,India,2020-10-01,,4709
9121,Croma Kiosk Haridwar #9121,9121,Kiosk,2567 Ring Road,Haridwar,Uttarakhand,810349,India,India,2018-03-18,,27926
9122,Croma Metro Patna #9122,9122,Metro,9947 Mall Road,Patna,Bihar,154495,India,India,2018-10-03,,7573
9123,Croma Outlet Dehradun #9123,9123,Outlet,6631 Station Road,Dehradun,Uttarakhand,187633,India,India,2023-04-29,,6046
9124,Croma Kiosk Siliguri #9124,9124,Kiosk,4422 High Street,Siliguri,West Bengal,753609,India,India,2025-04-30,,23196
9125,Croma Flagship Dhanbad #9125,9125,Flagship,665 MG Road,Dhanbad,Jharkhand,370571,India,India,2024-08-01,,23899
9126,Croma Mall New Delhi #9126,9126,Mall,8846 Main Bazaar,New Delhi,Delhi,279996,India,India,2022-05-24,,2905
9127,Croma Mall Gurugram #9127,9127,Mall,9215 Station Road,Gurugram,Haryana,183261,India,India,2020-12-03,,2812
9128,Croma High Street Varanasi #9128,9128,High Street,8521 MG Road,Varanasi,Uttar Pradesh,814516,India,India,2021-03-03,,5972
9129,Croma Outlet Hubballi #9129,9129,Outlet,2996 Main Bazaar,Hubballi,Karnataka,551155,India,India,2019-09-01,,11494
9130,Croma Mall Dibrugarh #9130,9130,Mall,666 MG Road,Dibrugarh,Assam,417454,India,India,2025-05-01,,28139
9131,Croma Kiosk Puducherry #9131,9131,Kiosk,2456 MG Road,Puducherry,Puducherry,418932,India,India,2019-04-22,,7184
9132,Croma Express Surat #9132,9132,Express,5843 Mall Road,Surat,Gujarat,165352,India,India,2020-09-24,,8103
9133,Croma Airport Salem #9133,9133,Airport,8088 Station Road,Salem,Tamil Nadu,251609,India,India,2020-02-02,,21885
9134,Croma Outlet Jamshedpur #9134,9134,Outlet,5137 Mall Road,Jamshedpur,Jharkhand,431994,India,India,2022-12-16,,27728
9135,Croma Kiosk Puducherry #9135,9135,Kiosk,5225 Station Road,Puducherry,Puducherry,130442,India,India,2018-01-11,,27118
9136,Croma Kiosk Visakhapatnam #9136,9136,Kiosk,5515 MG Road,Visakhapatnam,Andhra Pradesh,471070,India,India,2019-08-12,,16943
9137,Croma Metro Ahmedabad #9137,9137,Metro,2668 High Street,Ahmedabad,Gujarat,180808,India,India,2020-02-04,,10333
9138,Croma Express Kota #9138,9138,Express,3058 High Street,Kota,Rajasthan,201077,India,India,2022-04-21,,28521
9139,Croma High Street Ghaziabad #9139,9139,High Street,8339 MG Road,Ghaziabad,Uttar Pradesh,350732,India,India,2023-10-17,,14461
9140,Croma Outlet Margao #9140,9140,Outlet,7167 Mall Road,Margao,Goa,198848,India,India,2021-02-23,,19059
9141,Croma High Street Margao #9141,9141,High Street,6239 Mall Road,Margao,Goa,839476,India,India,2018-11-25,,14675
9142,Croma Kiosk Nizamabad #9142,9142,Kiosk,5508 High Street,Nizamabad,Telangana,511010,India,India,2018-10-17,,19706
9143,Croma High Street Amritsar #9143,9143,High Street,5175 Ring Road,Amritsar,Punjab,479413,India,India,2023-11-30,,15693
9144,Croma Flagship Puducherry #9144,9144,Flagship,3982 Station Road,Puducherry,Puducherry,744888,India,India,2024-07-13,,14139
9145,Croma High Street Puducherry #9145,9145,High Street,812 MG Road,Puducherry,Puducherry,694903,India,India,2022-08-12,,4390
9146,Croma Kiosk Haridwar #9146,9146,Kiosk,5710 Station Road,Haridwar,Uttarakhand,817910,India,India,2024-08-12,,21889
9147,Croma Airport Lucknow #9147,9147,Airport,5503 Main Bazaar,Lucknow,Uttar Pradesh,538643,India,India,2019-09-21,,27618
9148,Croma Metro Jabalpur #9148,9148,Metro,3503 Station Road,Jabalpur,Madhya Pradesh,497453,India,India,2024-07-21,,23276
9149,Croma Express Tiruchirappalli #9149,9149,Express,6387 MG Road,Tiruchirappalli,Tamil Nadu,782908,India,India,2020-06-24,,19158
9150,Croma Metro Haridwar #9150,9150,Metro,6152 High Street,Haridwar,Uttarakhand,753095,India,India,2025-05-05,,14478
9151,Croma Express Chandigarh #9151,9151,Express,7442 Ring Road,Chandigarh,Chandigarh,191349,India,India,2021-05-18,,11810
9152,Croma High Street Haridwar #9152,9152,High Street,7519 MG Road,Haridwar,Uttarakhand,564549,India,India,2018-07-21,,5644
9153,Croma Mall Udaipur #9153,9153,Mall,8383 High Street,Udaipur,Rajasthan,304162,India,India,2021-09-07,,24060
9154,Croma Flagship Varanasi #9154,9154,Flagship,7105 Ring Road,Varanasi,Uttar Pradesh,710710,India,India,2020-03-31,,17299
