product_id,product_sku,product_name,brand,category,subcategory,color,size,unit_price,start_date,end_date,is_active
9002,CR-IN-CAM-09002,Croma DSLR 26JT8,Croma,Cameras,DSLR,Purple,XL,47257.81,2023-10-01,,1
9003,CR-IN-WEA-09003,Croma Smartwatch 9AP5F,Croma,Wearables,Smartwatch,White,M,36715.28,2024-01-24,,1
9004,CR-IN-CAM-09004,Croma DSLR 3RLHP,Croma,Cameras,DSLR,Red,XL,89912.25,2023-02-02,2023-08-14,0
9005,CR-IN-APP-09005,Croma Washers OLI5N,Croma,Appliances,Washers,Blue,OneSize,4678.24,2025-06-09,,1
9006,CR-IN-AUD-09006,Croma Headphones Q0SWW,Croma,Audio,Headphones,Silver,XS,6488.93,2024-11-29,2025-05-05,0
9007,CR-IN-APP-09007,Croma Washers 67WI6,Croma,Appliances,Washers,Red,S,82264.02,2024-10-25,,1
9008,CR-IN-ACC-09008,Croma Cables UVTLN,Croma,Accessories,Cables,Red,XS,3791.18,2024-07-02,,1
9009,CR-IN-CAM-09009,Croma DSLR RXT6L,Croma,Cameras,DSLR,White,XL,242467.63,2024-07-10,,1
9010,CR-IN-CAM-09010,Croma DSLR 22EYH,Croma,Cameras,DSLR,Black,OneSize,108775.88,2022-05-03,2025-05-02,0
9011,CR-IN-APP-09011,Croma Washers 0NQOY,Croma,Appliances,Washers,Silver,OneSize,17824.57,2025-02-26,,1
9012,CR-IN-LAP-09012,Croma Ultrabooks M3DO0,Croma,Laptops,Ultrabooks,Space Grey,S,54855.42,2024-06-12,,1
9013,CR-IN-APP-09013,Croma Washers QAADA,Croma,Appliances,Washers,Space Grey,OneSize,84133.3,2025-06-11,,1
9014,CR-IN-GAM-09014,Croma Consoles Y9LWE,Croma,Gaming,Consoles,Green,S,19676.15,2024-07-21,,1
9015,CR-IN-ACC-09015,Croma Cables 9UO2N,Croma,Accessories,Cables,Red,XL,6177.25,2024-05-21,,1
9016,CR-IN-ACC-09016,Croma Cables U3EF2,Croma,Accessories,Cables,White,XS,5095.35,2023-05-29,,1
9017,CR-IN-SMA-09017,Croma Smart Lights V2GEF,Croma,Smart Home,Smart Lights,White,OneSize,15569.39,2024-08-24,,1
9018,CR-IN-WEA-09018,Croma Smartwatch ONY1J,Croma,Wearables,Smartwatch,Red,XL,2284.85,2024-03-09,,1
9019,CR-IN-SMA-09019,Croma Smart Lights 6ZXBX,Croma,Smart Home,Smart Lights,White,OneSize,16343.23,2023-05-15,,1
9020,CR-IN-GAM-09020,Croma Consoles I8K4M,Croma,Gaming,Consoles,Black,XS,18689.03,2024-11-05,,1
9021,CR-IN-AUD-09021,Croma Headphones E73DV,Croma,Audio,Headphones,Green,OneSize,36325.53,2023-03-03,,1
9022,CR-IN-CAM-09022,Croma DSLR 23TKZ,Croma,Cameras,DSLR,White,XL,216263.22,2023-08-05,,1
9023,CR-IN-TEL-09023,Croma LED C0FLN,Croma,Televisions,LED,Blue,OneSize,59525.93,2022-08-25,,1
9024,CR-IN-CAM-09024,Croma DSLR R329W,Croma,Cameras,DSLR,Silver,OneSize,126784.3,2024-01-19,,1
9025,CR-IN-SMA-09025,Croma Smart Lights 8I4N7,Croma,Smart Home,Smart Lights,White,OneSize,9274.37,2022-12-21,,1
9026,CR-IN-LAP-09026,Croma Ultrabooks YJ945,Croma,Laptops,Ultrabooks,Red,M,117656.55,2024-10-10,,1
9027,CR-IN-LAP-09027,Croma Ultrabooks IL8DC,Croma,Laptops,Ultrabooks,Blue,M,97803.76,2023-12-29,,1
9028,CR-IN-APP-09028,Croma Washers GZILN,Croma,Appliances,Washers,Silver,XS,55738.0,2024-07-11,,1
9029,CR-IN-CAM-09029,Croma DSLR EPE9R,Croma,Cameras,DSLR,Black,OneSize,88350.7,2024-11-15,,1
9030,CR-IN-WEA-09030,Croma Smartwatch 3WELC,Croma,Wearables,Smartwatch,Purple,XS,51309.68,2024-03-18,,1
9031,CR-IN-APP-09031,Croma Washers PG220,Croma,Appliances,Washers,Blue,XS,36937.04,2024-12-14,,1
9032,CR-IN-GAM-09032,Croma Consoles VGJLE,Croma,Gaming,Consoles,Green,XL,39732.31,2022-01-16,,1
9033,CR-IN-ACC-09033,Croma Cables V9PSR,Croma,Accessories,Cables,Gold,S,2187.43,2024-05-25,,1
9034,CR-IN-MOB-09034,Croma Smartphones BUKYG,Croma,Mobiles,Smartphones,Black,M,14545.71,2022-04-27,,1
9035,CR-IN-MOB-09035,Croma Smartphones VYU3M,Croma,Mobiles,Smartphones,Red,M,105302.2,2022-01-02,,1
9036,CR-IN-TEL-09036,Croma LED 0A5BT,Croma,Televisions,LED,Space Grey,S,49297.53,2023-02-19,,1
9037,CR-IN-ACC-09037,Croma Cables RS7ZP,Croma,Accessories,Cables,Gold,XL,1206.23,2024-11-29,,1
9038,CR-IN-AUD-09038,Croma Headphones OSQY1,Croma,Audio,Headphones,Blue,OneSize,34604.31,2025-01-30,,1
9039,CR-IN-LAP-09039,Croma Ultrabooks D820Y,Croma,Laptops,Ultrabooks,Black,M,74960.47,2025-05-25,,1
9040,CR-IN-ACC-09040,Croma Cables A4H5P,Croma,Accessories,Cables,Space Grey,S,6285.93,2024-08-05,,1
9041,CR-IN-MOB-09041,Croma Smartphones 3JHZ3,Croma,Mobiles,Smartphones,Space Grey,M,16159.29,2024-04-20,,1
9042,CR-IN-CAM-09042,Croma DSLR SWCG3,Croma,Cameras,DSLR,Black,L,133844.79,2023-07-21,,1
9043,CR-IN-WEA-09043,Croma Smartwatch CSFJ9,Croma,Wearables,Smartwatch,White,L,38604.16,2023-06-06,,1
9044,CR-IN-ACC-09044,Croma Cables CAYVN,Croma,Accessories,Cables,Space Grey,XS,5054.79,2024-08-31,,1
9045,CR-IN-LAP-09045,Croma Ultrabooks WOQTR,Croma,Laptops,Ultrabooks,Black,XL,107117.38,2024-12-15,,1
9046,CR-IN-GAM-09046,Croma Consoles 3DNAZ,Croma,Gaming,Consoles,Green,S,14385.86,2023-05-31,,1
9047,CR-IN-GAM-09047,Croma Consoles XUXF7,Croma,Gaming,Consoles,Green,L,1975.74,2023-03-23,,1
9048,CR-IN-CAM-09048,Croma DSLR LNIJ9,Croma,Cameras,DSLR,White,L,206001.04,2022-09-01,,1
9049,CR-IN-TEL-09049,Croma LED 9OP96,Croma,Televisions,LED,Gold,S,35553.85,2025-05-05,,1
9050,CR-IN-SMA-09050,Croma Smart Lights GK7YS,Croma,Smart Home,Smart Lights,Silver,L,19370.09,2022-12-26,,1
9051,CR-IN-AUD-09051,Croma Headphones SAXC5,Croma,Audio,Headphones,Blue,L,32412.09,2022-02-28,,1
9052,CR-IN-MOB-09052,Croma Smartphones 1XZFT,Croma,Mobiles,Smartphones,Purple,S,79356.08,2024-04-10,,1
9053,CR-IN-APP-09053,Croma Washers 9FO0I,Croma,Appliances,Washers,Silver,M,129396.82,2023-04-13,,1
9054,CR-IN-ACC-09054,Croma Cables BSX6K,Croma,Accessories,Cables,Blue,M,8658.19,2023-05-01,,1
9055,CR-IN-APP-09055,Croma Washers 23V9G,Croma,Appliances,Washers,Gold,XL,62392.36,2025-05-15,,1
9056,CR-IN-WEA-09056,Croma Smartwatch JY2W4,Croma,Wearables,Smartwatch,Purple,M,36774.08,2024-11-26,,1
9057,CR-IN-GAM-09057,Croma Consoles 1S233,Croma,Gaming,Consoles,Red,S,56846.65,2022-09-06,,1
9058,CR-IN-CAM-09058,Croma DSLR KBUJW,Croma,Cameras,DSLR,Gold,XS,105399.98,2023-05-08,,1
9059,CR-IN-MOB-09059,Croma Smartphones DMJTR,Croma,Mobiles,Smartphones,Gold,M,37195.64,2024-08-02,,1
9060,CR-IN-SMA-09060,Croma Smart Lights J0C6R,Croma,Smart Home,Smart Lights,Silver,XS,20616.87,2024-06-28,,1
9061,CR-IN-APP-09061,Croma Washers ZOEXL,Croma,Appliances,Washers,Green,XS,99478.52,2024-10-11,,1
9062,CR-IN-TEL-09062,Croma LED I8L0Q,Croma,Televisions,LED,Black,S,175620.83,2024-08-06,,1
9063,CR-IN-TEL-09063,Croma LED E0Q1H,Croma,Televisions,LED,Green,XS,58109.25,2025-04-30,,1
9064,CR-IN-LAP-09064,Croma Ultrabooks CXKIX,Croma,Laptops,Ultrabooks,Red,L,146572.64,2025-03-21,,1
9065,CR-IN-LAP-09065,Croma Ultrabooks 2YT8F,Croma,Laptops,Ultrabooks,Red,S,112697.88,2023-01-03,,1
9066,CR-IN-CAM-09066,Croma DSLR IP9F5,Croma,Cameras,DSLR,Green,M,132054.77,2024-07-04,,1
9067,CR-IN-LAP-09067,Croma Ultrabooks HBPMK,Croma,Laptops,Ultrabooks,Blue,XS,113126.64,2024-07-06,,1
9068,CR-IN-GAM-09068,Croma Consoles 2QQLW,Croma,Gaming,Consoles,Blue,OneSize,69260.22,2025-01-02,,1
9069,CR-IN-LAP-09069,Croma Ultrabooks TLAAR,Croma,Laptops,Ultrabooks,Blue,XS,150549.63,2023-11-10,,1
9070,CR-IN-ACC-09070,Croma Cables S8O43,Croma,Accessories,Cables,Green,OneSize,2597.42,2024-01-02,,1
9071,CR-IN-LAP-09071,Croma Ultrabooks 0CSYK,Croma,Laptops,Ultrabooks,Purple,M,135013.53,2024-11-11,,1
9072,CR-IN-LAP-09072,Croma Ultrabooks Y9BI2,Croma,Laptops,Ultrabooks,Red,M,108581.43,2025-04-11,,1
9073,CR-IN-CAM-09073,Croma DSLR V6W6Y,Croma,Cameras,DSLR,Red,M,228817.22,2022-01-22,,1
9074,CR-IN-WEA-09074,Croma Smartwatch RCFT4,Croma,Wearables,Smartwatch,Gold,XL,7497.54,2024-08-20,,1
9075,CR-IN-TEL-09075,Croma LED H28S9,Croma,Televisions,LED,Space Grey,M,72798.37,2024-07-11,,1
9076,CR-IN-LAP-09076,Croma Ultrabooks XY4EL,Croma,Laptops,Ultrabooks,White,S,143402.81,2023-05-20,,1
9077,CR-IN-AUD-09077,Croma Headphones 2WJZS,Croma,Audio,Headphones,White,OneSize,39174.3,2022-02-05,,1
9078,CR-IN-ACC-09078,Croma Cables LS37M,Croma,Accessories,Cables,Green,XS,7615.69,2022-08-01,,1
9079,CR-IN-LAP-09079,Croma Ultrabooks KOZAV,Croma,Laptops,Ultrabooks,Silver,S,154993.07,2023-08-08,,1
9080,CR-IN-CAM-09080,Croma DSLR U5Q81,Croma,Cameras,DSLR,Black,M,172643.22,2024-02-24,,1
9081,CR-IN-CAM-09081,Croma DSLR 55OHY,Croma,Cameras,DSLR,White,XL,229649.01,2022-03-25,,1
9082,CR-IN-WEA-09082,Croma Smartwatch 2I5JU,Croma,Wearables,Smartwatch,Space Grey,OneSize,41649.49,2022-10-12,,1
9083,CR-IN-SMA-09083,Croma Smart Lights VP3HI,Croma,Smart Home,Smart Lights,Green,M,4290.83,2024-09-30,,1
9084,CR-IN-APP-09084,Croma Washers E444X,Croma,Appliances,Washers,Green,OneSize,58369.02,2023-11-27,,1
9085,CR-IN-ACC-09085,Croma Cables JX3V8,Croma,Accessories,Cables,Gold,XS,9823.58,2024-09-06,,1
9086,CR-IN-ACC-09086,Croma Cables ZOHUS,Croma,Accessories,Cables,Green,OneSize,1720.03,2022-04-29,,1
9087,CR-IN-WEA-09087,Croma Smartwatch P8U0U,Croma,Wearables,Smartwatch,White,L,19856.62,2023-06-28,,1
9088,CR-IN-LAP-09088,Croma Ultrabooks YEG1G,Croma,Laptops,Ultrabooks,Space Grey,S,50914.58,2022-05-03,,1
9089,CR-IN-MOB-09089,Croma Smartphones 08OO2,Croma,Mobiles,Smartphones,Black,XL,59642.79,2023-07-14,,1
9090,CR-IN-SMA-09090,Croma Smart Lights L1SS5,Croma,Smart Home,Smart Lights,Gold,S,959.06,2024-06-02,,1
9091,CR-IN-MOB-09091,Croma Smartphones C4MN7,Croma,Mobiles,Smartphones,White,OneSize,58685.1,2022-05-23,,1
9092,CR-IN-GAM-09092,Croma Consoles 76U5U,Croma,Gaming,Consoles,Black,L,69590.35,2022-07-28,,1
9093,CR-IN-TEL-09093,Croma LED PL9WX,Croma,Televisions,LED,Blue,XL,32914.33,2023-04-17,,1
9094,CR-IN-TEL-09094,Croma LED Z6RGI,Croma,Televisions,LED,White,OneSize,68753.79,2023-04-14,,1
9095,CR-IN-APP-09095,Croma Washers 18BVP,Croma,Appliances,Washers,Gold,L,112292.3,2024-05-06,,1
9096,CR-IN-WEA-09096,Croma Smartwatch V234K,Croma,Wearables,Smartwatch,Gold,OneSize,28883.79,2024-06-16,,1
9097,CR-IN-ACC-09097,Croma Cables HV3EH,Croma,Accessories,Cables,Black,M,4930.97,2024-03-08,,1
9098,CR-IN-MOB-09098,Croma Smartphones IRD68,Croma,Mobiles,Smartphones,Black,XS,99469.41,2023-04-10,,1
9099,CR-IN-SMA-09099,Croma Smart Lights T4FT4,Croma,Smart Home,Smart Lights,Silver,OneSize,19197.97,2025-02-27,,1
9100,CR-IN-TEL-09100,Croma LED PEUSZ,Croma,Televisions,LED,Gold,XL,57990.98,2023-06-03,,1
9101,CR-IN-AUD-09101,Croma Headphones B012L,Croma,Audio,Headphones,Red,L,6186.51,2025-04-26,,1
9102,CR-IN-WEA-09102,Croma Smartwatch A5WH3,Croma,Wearables,Smartwatch,Purple,S,15728.41,2024-04-20,2024-11-07,0
9103,CR-IN-LAP-09103,Croma Ultrabooks P7YNQ,Croma,Laptops,Ultrabooks,Silver,XS,151684.16,2024-07-26,,1
9104,CR-IN-WEA-09104,Croma Smartwatch GZY3G,Croma,Wearables,Smartwatch,Gold,XL,40285.27,2025-01-09,,1
9105,CR-IN-AUD-09105,Croma Headphones 025AP,Croma,Audio,Headphones,Red,XL,30884.43,2022-03-25,,1
9106,CR-IN-AUD-09106,Croma Headphones V094I,Croma,Audio,Headphones,Red,M,17019.47,2025-04-03,,1
9107,CR-IN-SMA-09107,Croma Smart Lights A4Y43,Croma,Smart Home,Smart Lights,Gold,XL,2381.6,2024-09-09,,1
9108,CR-IN-ACC-09108,Croma Cables D1CGS,Croma,Accessories,Cables,Black,XS,9291.38,2023-12-13,,1
9109,CR-IN-CAM-09109,Croma DSLR B3MS9,Croma,Cameras,DSLR,White,L,75314.64,2022-03-26,,1
9110,CR-IN-MOB-09110,Croma Smartphones YL676,Croma,Mobiles,Smartphones,White,S,14550.73,2023-08-16,,1
9111,CR-IN-SMA-09111,Croma Smart Lights 7HQ5W,Croma,Smart Home,Smart Lights,Silver,L,5818.99,2025-05-03,,1
9112,CR-IN-SMA-09112,Croma Smart Lights JN74D,Croma,Smart Home,Smart Lights,White,XS,1557.37,2023-08-14,,1
9113,CR-IN-APP-09113,Croma Washers 5T69A,Croma,Appliances,Washers,Gold,L,48782.16,2024-08-02,,1
9114,CR-IN-AUD-09114,Croma Headphones IXAZC,Croma,Audio,Headphones,Black,OneSize,19843.08,2025-07-09,,1
9115,CR-IN-AUD-09115,Croma Headphones QNHFI,Croma,Audio,Headphones,Space Grey,XL,17237.97,2025-03-20,,1
9116,CR-IN-SMA-09116,Croma Smart Lights GZDCA,Croma,Smart Home,Smart Lights,Black,OneSize,25559.23,2022-04-17,,1
9117,CR-IN-ACC-09117,Croma Cables CZ8BT,Croma,Accessories,Cables,Blue,S,9583.17,2022-10-20,,1
9118,CR-IN-AUD-09118,Croma Headphones JCDBY,Croma,Audio,Headphones,Green,OneSize,9800.54,2022-03-07,,1
9119,CR-IN-CAM-09119,Croma DSLR K0DGM,Croma,Cameras,DSLR,Red,XS,109719.38,2022-07-12,,1
9120,CR-IN-WEA-09120,Croma Smartwatch WY1VO,Croma,Wearables,Smartwatch,Blue,XL,31260.24,2022-02-04,,1
9121,CR-IN-WEA-09121,Croma Smartwatch IB0MU,Croma,Wearables,Smartwatch,Blue,XS,26202.67,2025-03-27,,1
9122,CR-IN-GAM-09122,Croma Consoles 925YE,Croma,Gaming,Consoles,Green,XL,48909.29,2025-04-08,,1
9123,CR-IN-ACC-09123,Croma Cables 7ATTB,Croma,Accessories,Cables,Silver,OneSize,8642.15,2024-07-22,2024-11-05,0
9124,CR-IN-SMA-09124,Croma Smart Lights UUS5G,Croma,Smart Home,Smart Lights,Gold,S,15098.21,2023-06-10,,1
9125,CR-IN-ACC-09125,Croma Cables WVEV9,Croma,Accessories,Cables,Space Grey,XS,1225.1,2023-05-24,,1
9126,CR-IN-MOB-09126,Croma Smartphones V4J9Z,Croma,Mobiles,Smartphones,Gold,XL,64791.37,2024-03-20,,1
9127,CR-IN-AUD-09127,Croma Headphones LBOXO,Croma,Audio,Headphones,Space Grey,S,994.51,2024-09-18,,1
9128,CR-IN-ACC-09128,Croma Cables RH6ME,Croma,Accessories,Cables,Red,XS,4942.83,2023-10-20,,1
9129,CR-IN-TEL-09129,Croma LED X8GFK,Croma,Televisions,LED,Blue,XS,147843.62,2023-06-19,,1
9130,CR-IN-MOB-09130,Croma Smartphones SPB2S,Croma,Mobiles,Smartphones,Blue,S,90146.54,2024-07-23,,1
9131,CR-IN-TEL-09131,Croma LED 99AF3,Croma,Televisions,LED,Red,M,183910.15,2025-03-13,,1
9132,CR-IN-APP-09132,Croma Washers 4NGYK,Croma,Appliances,Washers,Space Grey,XL,62599.84,2022-01-13,,1
9133,CR-IN-GAM-09133,Croma Consoles SMX7L,Croma,Gaming,Consoles,Blue,S,28008.75,2023-11-03,,1
9134,CR-IN-CAM-09134,Croma DSLR BN4UV,Croma,Cameras,DSLR,Purple,XS,101163.93,2024-05-21,,1
9135,CR-IN-MOB-09135,Croma Smartphones FLNV3,Croma,Mobiles,Smartphones,Silver,XL,83863.37,2024-12-21,,1
9136,CR-IN-AUD-09136,Croma Headphones JZYIL,Croma,Audio,Headphones,Purple,XL,21162.56,2023-09-07,,1
9137,CR-IN-CAM-09137,Croma DSLR FGRF8,Croma,Cameras,DSLR,Blue,OneSize,198760.88,2024-01-17,,1
9138,CR-IN-ACC-09138,Croma Cables 20HEB,Croma,Accessories,Cables,Space Grey,XS,3154.89,2022-04-29,,1
9139,CR-IN-GAM-09139,Croma Consoles 0URTN,Croma,Gaming,Consoles,Green,XL,66596.61,2023-04-08,,1
9140,CR-IN-SMA-09140,Croma Smart Lights F6FGV,Croma,Smart Home,Smart Lights,Space Grey,OneSize,29500.84,2023-03-04,,1
9141,CR-IN-AUD-09141,Croma Headphones Y0SIE,Croma,Audio,Headphones,Blue,L,31578.9,2024-12-13,,1
9142,CR-IN-LAP-09142,Croma Ultrabooks ITD7V,Croma,Laptops,Ultrabooks,Space Grey,XS,113837.36,2025-06-27,,1
9143,CR-IN-GAM-09143,Croma Consoles YEI6X,Croma,Gaming,Consoles,Purple,L,4248.69,2023-08-08,,1
9144,CR-IN-ACC-09144,Croma Cables C6W2U,Croma,Accessories,Cables,Purple,M,753.05,2025-02-25,,1
9145,CR-IN-TEL-09145,Croma LED 334H1,Croma,Televisions,LED,Red,S,193424.9,2023-01-20,2023-10-25,0
9146,CR-IN-ACC-09146,Croma Cables KRL59,Croma,Accessories,Cables,Purple,OneSize,5878.59,2023-05-30,,1
9147,CR-IN-MOB-09147,Croma Smartphones WM1WT,Croma,Mobiles,Smartphones,Space Grey,XS,101578.46,2022-05-30,,1
9148,CR-IN-SMA-09148,Croma Smart Lights SXVYD,Croma,Smart Home,Smart Lights,Red,M,2989.93,2023-01-12,,1
9149,CR-IN-WEA-09149,Croma Smartwatch HM0ST,Croma,Wearables,Smartwatch,Blue,XS,17649.43,2022-03-21,,1
9150,CR-IN-LAP-09150,Croma Ultrabooks C3XC0,Croma,Laptops,Ultrabooks,Space Grey,XS,66277.77,2023-12-22,2025-08-06,0
9151,CR-IN-MOB-09151,Croma Smartphones PX45F,Croma,Mobiles,Smartphones,Black,M,94915.98,2023-01-01,,1
9152,CR-IN-CAM-09152,Croma DSLR YH6ZR,Croma,Cameras,DSLR,Silver,OneSize,85694.93,2024-07-07,,1
9153,CR-IN-AUD-09153,Croma Headphones W6QWP,Croma,Audio,Headphones,Purple,XL,40786.52,2024-08-24,2025-02-25,0
9154,CR-IN-LAP-09154,Croma Ultrabooks TTXJB,Croma,Laptops,Ultrabooks,Blue,M,106473.27,2022-06-02,,1
9155,CR-IN-SMA-09155,Croma Smart Lights R0FEY,Croma,Smart Home,Smart Lights,White,L,24000.78,2025-04-25,,1
9156,CR-IN-LAP-09156,Croma Ultrabooks LAA2N,Croma,Laptops,Ultrabooks,Red,M,84676.5,2022-03-27,,1
9157,CR-IN-AUD-09157,Croma Headphones 9GL74,Croma,Audio,Headphones,Purple,S,7897.94,2023-02-06,,1
9158,CR-IN-SMA-09158,Croma Smart Lights MH414,Croma,Smart Home,Smart Lights,Purple,OneSize,24340.73,2025-05-25,,1
9159,CR-IN-CAM-09159,Croma DSLR 2NYFM,Croma,Cameras,DSLR,Purple,S,80339.7,2024-02-21,2024-06-21,0
9160,CR-IN-GAM-09160,Croma Consoles KUW07,Croma,Gaming,Consoles,Purple,XL,52345.6,2024-10-27,,1
9161,CR-IN-WEA-09161,Croma Smartwatch R1G1R,Croma,Wearables,Smartwatch,Black,S,27456.44,2025-07-28,,1
9162,CR-IN-CAM-09162,Croma DSLR I6RVX,Croma,Cameras,DSLR,White,S,38324.54,2023-06-29,,1
9163,CR-IN-MOB-09163,Croma Smartphones TY9RW,Croma,Mobiles,Smartphones,Blue,S,17910.57,2023-12-24,,1
9164,CR-IN-WEA-09164,Croma Smartwatch 5LWN7,Croma,Wearables,Smartwatch,Silver,XS,8584.59,2024-01-29,,1
9165,CR-IN-CAM-09165,Croma DSLR WCT04,Croma,Cameras,DSLR,Silver,OneSize,5939.22,2024-05-09,,1
9166,CR-IN-LAP-09166,Croma Ultrabooks KDJOI,Croma,Laptops,Ultrabooks,Red,S,40592.78,2022-05-14,,1
9167,CR-IN-ACC-09167,Croma Cables 5FNFO,Croma,Accessories,Cables,Black,OneSize,1014.34,2024-02-28,2025-03-07,0
9168,CR-IN-GAM-09168,Croma Consoles QZYKE,Croma,Gaming,Consoles,White,L,3378.94,2022-02-23,,1
9169,CR-IN-AUD-09169,Croma Headphones 7H9EK,Croma,Audio,Headphones,Space Grey,XL,28928.99,2022-03-07,,1
9170,CR-IN-ACC-09170,Croma Cables NDISN,Croma,Accessories,Cables,Silver,XL,8410.35,2023-01-02,,1
9171,CR-IN-APP-09171,Croma Washers YZF18,Croma,Appliances,Washers,Red,XL,134047.75,2023-08-13,,1
9172,CR-IN-MOB-09172,Croma Smartphones JMYXR,Croma,Mobiles,Smartphones,Purple,L,108754.07,2023-11-28,,1
9173,CR-IN-AUD-09173,Croma Headphones IVIRE,Croma,Audio,Headphones,Red,L,37348.96,2022-05-14,,1
9174,CR-IN-SMA-09174,Croma Smart Lights U4K24,Croma,Smart Home,Smart Lights,Gold,XL,6520.58,2022-09-08,,1
9175,CR-IN-LAP-09175,Croma Ultrabooks 2PKKI,Croma,Laptops,Ultrabooks,Gold,XL,142533.98,2022-08-14,,1
9176,CR-IN-CAM-09176,Croma DSLR 6S42F,Croma,Cameras,DSLR,Space Grey,OneSize,247020.63,2023-05-31,,1
9177,CR-IN-WEA-09177,Croma Smartwatch F9K6G,Croma,Wearables,Smartwatch,White,XL,57254.93,2023-07-23,,1
9178,CR-IN-MOB-09178,Croma Smartphones 07ZUA,Croma,Mobiles,Smartphones,Blue,L,39854.22,2024-01-23,,1
9179,CR-IN-ACC-09179,Croma Cables 2XVPG,Croma,Accessories,Cables,Red,M,1045.57,2022-04-16,,1
9180,CR-IN-APP-09180,Croma Washers 7H0LS,Croma,Appliances,Washers,Gold,OneSize,31046.66,2024-10-23,,1
9181,CR-IN-APP-09181,Croma Washers I3DRQ,Croma,Appliances,Washers,Green,OneSize,44627.7,2023-12-20,,1
9182,CR-IN-LAP-09182,Croma Ultrabooks ZBFRS,Croma,Laptops,Ultrabooks,Space Grey,M,85883.45,2022-11-16,,1
9183,CR-IN-CAM-09183,Croma DSLR WM0WC,Croma,Cameras,DSLR,Silver,OneSize,67031.06,2022-06-28,,1
9184,CR-IN-APP-09184,Croma Washers A06ES,Croma,Appliances,Washers,Black,XS,44133.72,2022-03-16,,1
9185,CR-IN-AUD-09185,Croma Headphones NA846,Croma,Audio,Headphones,Blue,L,26897.35,2024-11-23,,1
9186,CR-IN-SMA-09186,Croma Smart Lights EX6EQ,Croma,Smart Home,Smart Lights,Green,XL,5755.04,2022-07-31,,1
9187,CR-IN-MOB-09187,Croma Smartphones 9MQ0G,Croma,Mobiles,Smartphones,Green,L,97394.4,2023-04-19,,1
9188,CR-IN-WEA-09188,Croma Smartwatch YR31U,Croma,Wearables,Smartwatch,Green,XL,22653.05,2023-06-12,,1
9189,CR-IN-AUD-09189,Croma Headphones 77XUI,Croma,Audio,Headphones,Green,S,43746.74,2025-05-15,,1
9190,CR-IN-TEL-09190,Croma LED AQMML,Croma,Televisions,LED,Purple,L,133879.03,2025-03-25,,1
9191,CR-IN-AUD-09191,Croma Headphones 8CELY,Croma,Audio,Headphones,Gold,S,42822.34,2022-11-10,,1
9192,CR-IN-APP-09192,Croma Washers 1UVYP,Croma,Appliances,Washers,Gold,XS,8499.51,2024-08-16,,1
9193,CR-IN-CAM-09193,Croma DSLR RTLSP,Croma,Cameras,DSLR,Blue,S,234078.72,2023-07-22,,1
9194,CR-IN-GAM-09194,Croma Consoles 903PS,Croma,Gaming,Consoles,Space Grey,XS,2525.5,2025-06-21,,1
9195,CR-IN-WEA-09195,Croma Smartwatch 5731Z,Croma,Wearables,Smartwatch,Blue,XL,10272.1,2024-04-29,,1
9196,CR-IN-CAM-09196,Croma DSLR R1SHJ,Croma,Cameras,DSLR,Black,OneSize,115687.61,2023-04-26,,1
9197,CR-IN-LAP-09197,Croma Ultrabooks U7MCC,Croma,Laptops,Ultrabooks,Gold,S,67278.56,2024-06-25,,1
9198,CR-IN-APP-09198,Croma Washers 05MRD,Croma,Appliances,Washers,Blue,XL,43095.61,2022-07-03,,1
9199,CR-IN-SMA-09199,Croma Smart Lights 88FTZ,Croma,Smart Home,Smart Lights,Purple,OneSize,16155.25,2022-07-24,,1
9200,CR-IN-CAM-09200,Croma DSLR 4XTQG,Croma,Cameras,DSLR,Black,S,105648.96,2024-02-29,,1
9201,CR-IN-APP-09201,Croma Washers S37PC,Croma,Appliances,Washers,Space Grey,OneSize,115509.32,2024-04-11,,1
9202,CR-IN-SMA-09202,Croma Smart Lights MOKVE,Croma,Smart Home,Smart Lights,Gold,OneSize,12814.57,2022-10-20,,1
9203,CR-IN-LAP-09203,Croma Ultrabooks 7HGV5,Croma,Laptops,Ultrabooks,White,L,94107.85,2024-01-30,,1
9204,CR-IN-ACC-09204,Croma Cables IG99U,Croma,Accessories,Cables,Silver,M,5548.91,2025-02-23,,1
9205,CR-IN-SMA-09205,Croma Smart Lights IKHO2,Croma,Smart Home,Smart Lights,Blue,L,24733.14,2023-01-16,,1
9206,CR-IN-MOB-09206,Croma Smartphones 1BPLG,Croma,Mobiles,Smartphones,Gold,M,110011.8,2023-09-09,,1
9207,CR-IN-ACC-09207,Croma Cables T9XT8,Croma,Accessories,Cables,Space Grey,XL,6974.92,2023-03-15,,1
9208,CR-IN-ACC-09208,Croma Cables EZU09,Croma,Accessories,Cables,Black,M,381.81,2022-03-16,2024-12-25,0
9209,CR-IN-TEL-09209,Croma LED VIUJN,Croma,Televisions,LED,Red,S,43740.5,2022-11-30,,1
9210,CR-IN-MOB-09210,Croma Smartphones TS8R2,Croma,Mobiles,Smartphones,Silver,XS,39008.49,2023-12-17,,1
9211,CR-IN-AUD-09211,Croma Headphones 659GR,Croma,Audio,Headphones,Silver,S,22474.23,2025-04-25,,1
9212,CR-IN-SMA-09212,Croma Smart Lights 9Q47C,Croma,Smart Home,Smart Lights,Red,S,24086.93,2023-05-18,,1
